"subj_idx","trial","desWorld","response","rt"
"94","X44",0,0,6.533
"95","X44",0,0,3.888
"96","X44",0,1,3.971
"97","X44",1,1,15.545
"98","X44",1,1,6.312
"99","X44",0,1,2.177
"100","X44",0,0,1.802
"2","X45",0,0,0.892
"3","X45",1,1,2.282
"4","X45",1,1,6.74
"6","X45",0,1,2.813
"7","X45",0,0,2.328
"8","X45",0,0,3.176
"9","X45",0,1,7.64
"12","X45",0,0,4.367
"14","X45",0,1,2.188
"15","X45",0,0,7.602
"16","X45",1,1,4.215
"17","X45",0,0,8.252
"18","X45",0,1,4.555
"19","X45",1,0,3.542
"20","X45",1,0,5.122
"21","X45",0,0,3.2
"22","X45",1,0,3.458
"23","X45",1,0,3.613
"24","X45",1,1,8.35
"25","X45",1,0,3.088
"26","X45",1,1,3.541
"27","X45",0,0,4.856
"28","X45",1,0,5.11
"29","X45",0,0,9.704
"30","X45",1,1,1.449
"31","X45",0,0,5.039
"32","X45",1,1,3.072
"33","X45",1,1,7.238
"34","X45",0,0,2.639
"36","X45",1,1,0.884
"37","X45",0,0,1.573
"38","X45",1,1,11.514
"39","X45",1,1,8.35
"40","X45",0,0,16.223
"41","X45",1,0,16.457
"42","X45",1,1,16.576
"43","X45",1,1,1.088
"44","X45",1,1,1.388
"45","X45",1,1,28.415
"46","X45",0,0,2.274
"47","X45",0,1,2.586
"48","X45",1,1,3.033
"49","X45",1,1,8.431
"50","X45",0,0,3.731
"51","X45",1,1,10.816
"53","X45",1,0,2.272
"54","X45",0,0,4.153
"55","X45",0,1,2.621
"56","X45",1,1,24.476
"57","X45",1,1,3.649
"58","X45",1,0,2.692
"59","X45",1,1,15.128
"60","X45",1,1,2.939
"61","X45",1,1,1.977
"62","X45",0,0,6.568
"63","X45",1,1,4.786
"65","X45",0,0,3.193
"66","X45",0,0,2.125
"67","X45",1,0,3.493
"68","X45",0,1,9.56
"69","X45",1,1,4.936
"70","X45",0,0,15.383
"71","X45",1,1,2.232
"72","X45",0,0,6.071
"73","X45",1,1,7.079
"74","X45",0,0,13.465
"75","X45",1,1,5.744
"76","X45",1,1,5.015
"78","X45",1,0,1.597
"79","X45",0,0,2.161
"80","X45",1,1,8.193
"81","X45",1,1,8.009
"82","X45",0,0,4.502
"83","X45",1,1,4.743
"84","X45",0,0,8.535
"85","X45",1,0,2.542
"86","X45",1,1,3.811
"88","X45",1,0,2.744
"89","X45",0,0,9.325
"90","X45",0,1,4.841
"91","X45",0,0,11.888
"92","X45",0,0,6.323
"93","X45",1,0,7.646
"94","X45",1,1,8.327
"95","X45",1,1,3.99
"96","X45",0,0,4.922
"97","X45",1,1,17.248
"98","X45",1,1,4.341
"99","X45",1,1,2.783
"100","X45",0,1,5.31
"2","X46",0,1,1.564
"3","X46",1,0,3.14
"4","X46",0,0,3.962
"6","X46",1,1,2.393
"7","X46",0,1,1.543
"8","X46",1,1,3.049
"9","X46",1,1,3.968
"11","X46",1,1,2.875
"12","X46",0,1,8.403
"13","X46",0,0,5.951
"14","X46",1,1,4.397
"15","X46",0,0,14.761
"16","X46",1,1,8.592
"17","X46",1,1,2.016
"18","X46",1,1,5.882
"19","X46",0,1,2.733
"20","X46",1,1,4.562
"21","X46",0,0,5.637
"22","X46",0,1,3.464
"23","X46",0,1,4.938
"24","X46",0,0,10.291
"25","X46",1,1,2.88
"26","X46",1,1,3.965
"27","X46",0,0,6.639
"28","X46",1,1,6.488
"29","X46",0,0,6.344
"32","X46",1,0,1.856
"33","X46",0,1,7.505
"34","X46",1,1,1.908
"37","X46",0,1,1.742
"38","X46",0,0,11.087
"39","X46",0,1,6.865
"40","X46",1,1,6.321
"41","X46",0,1,11.181
"42","X46",1,1,10.302
"43","X46",1,1,2.199
"44","X46",1,1,2.14
"45","X46",1,1,15.24
"46","X46",1,0,5.185
"47","X46",1,1,4.521
"48","X46",0,0,6.472
"49","X46",1,0,11.391
"50","X46",0,0,3.677
"51","X46",1,1,8.476
"53","X46",0,1,1.936
"54","X46",0,0,3.766
"55","X46",0,0,2.982
"56","X46",1,1,4.687
"58","X46",1,1,5.979
"59","X46",1,1,11.656
"60","X46",0,0,2.971
"61","X46",0,0,2.535
"62","X46",1,1,10.991
"63","X46",0,0,4.937
"64","X46",1,1,4.282
"65","X46",1,1,1.371
"66","X46",0,0,1.978
"67","X46",0,0,3.749
"68","X46",1,0,7.752
"69","X46",0,0,6.632
"70","X46",0,0,3.2
"71","X46",1,1,3.056
"72","X46",1,0,15.639
"73","X46",0,1,3.471
"74","X46",1,1,7.296
"75","X46",0,0,12.928
"76","X46",0,0,7.842
"78","X46",0,0,3.248
"79","X46",0,0,2.351
"81","X46",1,1,8.875
"82","X46",0,0,6.749
"83","X46",0,1,9.229
"84","X46",0,0,13.159
"85","X46",0,0,4.654
"86","X46",0,0,3.344
"88","X46",0,1,3.418
"89","X46",1,1,6.643
"90","X46",1,0,1.533
"91","X46",0,0,11.576
"92","X46",0,0,3.272
"93","X46",0,0,7.39
"94","X46",0,0,7.743
"95","X46",1,1,3.381
"96","X46",1,1,6.775
"97","X46",0,0,13.007
"98","X46",1,1,6.485
"99","X46",1,0,1.736
"100","X46",1,1,4.34
"2","X47",0,1,2.096
"3","X47",0,0,5.472
"4","X47",0,0,12.86
"6","X47",1,1,4.208
"7","X47",0,0,2.768
"8","X47",1,1,2.473
"9","X47",1,1,4.696
"11","X47",0,1,2.908
"12","X47",1,0,6.448
"13","X47",1,0,5.069
"14","X47",0,1,3.339
"15","X47",0,0,4.625
"16","X47",1,1,12.76
"17","X47",1,0,5.118
"18","X47",0,1,1.921
"19","X47",1,1,5.617
"20","X47",0,0,4.672
"21","X47",1,1,1.938
"22","X47",0,1,3.32
"23","X47",0,1,4.19
"24","X47",1,0,12.935
"25","X47",1,0,1.657
"26","X47",0,0,6.18
"27","X47",0,0,12.769
"28","X47",0,0,6.342
"29","X47",0,0,6.496
"30","X47",0,0,1.438
"31","X47",1,1,2.957
"32","X47",1,1,2.287
"33","X47",1,1,11.486
"34","X47",1,1,2.256
"37","X47",0,0,6.869
"38","X47",0,0,9.905
"39","X47",0,0,9.614
"40","X47",1,1,7.296
"41","X47",1,1,5.759
"42","X47",1,1,8.322
"43","X47",0,0,2.241
"44","X47",1,1,1.291
"45","X47",1,1,16.856
"46","X47",1,1,3.862
"47","X47",1,0,3.532
"48","X47",1,0,6.68
"49","X47",0,0,13.089
"50","X47",1,0,8.367
"51","X47",0,1,19.719
"53","X47",1,1,1.825
"54","X47",0,0,3.543
"55","X47",0,0,10.82
"56","X47",1,1,11.166
"57","X47",1,0,4.318
"59","X47",0,0,15.417
"60","X47",1,1,1.602
"61","X47",1,0,3.953
"62","X47",1,1,7.112
"63","X47",1,1,7.073
"64","X47",0,0,3.38
"65","X47",1,1,2.36
"66","X47",0,0,1.52
"67","X47",0,0,3.294
"68","X47",1,1,3.12
"69","X47",1,1,5.936
"70","X47",1,0,3.016
"71","X47",1,0,4.558
"72","X47",0,1,4.697
"73","X47",1,0,8.435
"74","X47",1,1,9.864
"75","X47",1,1,14.769
"76","X47",1,0,8.416
"78","X47",0,1,2.341
"80","X47",1,1,10.944
"81","X47",0,0,7.88
"82","X47",0,0,9.538
"83","X47",1,1,14.294
"84","X47",1,1,16.081
"86","X47",1,0,4.205
"88","X47",0,0,2.316
"89","X47",0,1,6.256
"90","X47",1,1,1.5
"91","X47",1,1,8.389
"92","X47",1,1,4.336
"93","X47",0,0,5.929
"94","X47",0,1,4.201
"95","X47",0,0,1.452
"96","X47",0,0,3.467
"97","X47",0,0,12.568
"98","X47",1,1,5.279
"99","X47",0,0,2.094
"100","X47",0,1,2.803
"2","X48",1,1,2.268
"3","X48",0,0,5.328
"4","X48",0,0,3.553
"6","X48",1,1,2.485
"7","X48",1,1,2.334
"8","X48",1,1,5.952
"9","X48",0,1,5.033
"11","X48",1,1,1.781
"12","X48",0,0,7.437
"13","X48",0,0,5.457
"14","X48",0,1,3.235
"15","X48",1,1,4.178
"16","X48",0,0,5.975
"17","X48",0,0,2.244
"18","X48",1,1,1.864
"19","X48",1,1,2.048
"20","X48",0,0,4.949
"21","X48",0,0,2.264
"22","X48",1,0,2.336
"23","X48",1,1,2.618
"24","X48",1,1,7.145
"25","X48",0,1,2.304
"26","X48",1,1,2.77
"27","X48",1,0,7.143
"28","X48",1,1,3.803
"29","X48",0,0,17.459
"30","X48",0,0,1.875
"31","X48",1,1,11.88
"32","X48",0,0,1.952
"33","X48",0,0,20.326
"34","X48",1,1,2.64
"37","X48",1,1,1.982
"38","X48",1,1,6.155
"39","X48",1,0,7.19
"40","X48",0,0,6.372
"41","X48",1,1,10.185
"42","X48",0,0,7.076
"43","X48",0,1,2.928
"44","X48",0,1,1.547
"45","X48",1,1,24.361
"46","X48",0,0,7.775
"47","X48",1,1,3.304
"48","X48",0,0,3.34
"49","X48",1,0,13.864
"50","X48",0,0,5.346
"51","X48",1,1,11.22
"53","X48",1,1,3.072
"54","X48",0,1,5.429
"55","X48",1,1,1.679
"56","X48",1,1,10.598
"57","X48",0,0,4.599
"58","X48",1,1,1.843
"59","X48",0,0,21.728
"60","X48",0,1,1.866
"61","X48",1,1,2.559
"62","X48",0,0,6.36
"63","X48",1,0,7.553
"64","X48",1,1,4.426
"65","X48",0,1,3.456
"66","X48",0,0,1.841
"67","X48",1,1,8.683
"68","X48",1,1,6.216
"69","X48",1,1,8.48
"70","X48",0,0,9.415
"71","X48",0,0,2.777
"72","X48",0,1,4.928
"73","X48",1,1,5.437
"74","X48",0,0,7.12
"75","X48",1,0,13.057
"76","X48",1,1,4.384
"78","X48",1,0,4.064
"79","X48",0,0,1.888
"80","X48",0,0,12.519
"81","X48",1,1,13.064
"82","X48",1,0,21.959
"83","X48",1,1,28.28
"84","X48",0,1,5.904
"86","X48",1,1,2.252
"88","X48",0,1,2.047
"89","X48",0,1,7.735
"90","X48",0,0,1.339
"91","X48",0,0,10.196
"92","X48",1,1,6.44
"93","X48",1,1,3.923
"94","X48",0,0,8.634
"95","X48",1,0,3.837
"96","X48",0,0,3.482
"97","X48",1,1,13.592
"98","X48",1,1,5.773
"99","X48",1,1,2.177
"100","X48",1,1,3.256
"2","X49",1,1,1.74
"3","X49",1,1,2.136
"4","X49",1,1,1.729
"6","X49",0,0,3.645
"7","X49",0,0,1.576
"8","X49",0,1,7.928
"9","X49",1,1,11.882
"11","X49",0,0,5.477
"12","X49",1,1,3.269
"14","X49",0,0,3.599
"15","X49",0,0,15.09
"16","X49",1,1,6.959
"17","X49",0,0,4.907
"18","X49",0,0,4.078
"19","X49",0,1,3.539
"20","X49",0,1,5.421
"21","X49",1,1,5.829
"22","X49",0,0,5.216
"23","X49",0,0,1.582
"24","X49",0,1,3.893
"25","X49",0,0,1.905
"26","X49",1,1,3.983
"27","X49",0,1,13.072
"28","X49",0,0,3.712
"29","X49",0,0,6.198
"30","X49",0,0,2.071
"31","X49",1,1,4.883
"32","X49",0,0,5.504
"33","X49",0,0,19.176
"34","X49",1,1,2.768
"37","X49",0,1,3.031
"38","X49",0,0,9.218
"39","X49",0,1,3.457
"40","X49",1,1,4.013
"41","X49",1,1,8.691
"42","X49",1,1,5.582
"43","X49",0,1,1.737
"44","X49",1,0,1.665
"45","X49",0,0,15.168
"46","X49",0,0,3.106
"47","X49",0,1,3.055
"48","X49",0,1,7.682
"49","X49",1,1,5.968
"50","X49",0,0,3.287
"51","X49",0,0,8.211
"53","X49",1,1,3
"54","X49",0,0,4.271
"55","X49",0,0,5.154
"56","X49",0,0,10.998
"57","X49",0,1,3.524
"58","X49",0,1,3.267
"59","X49",0,0,12.696
"60","X49",0,0,1.719
"61","X49",1,1,6.111
"62","X49",1,1,5.856
"63","X49",0,0,5.168
"64","X49",0,0,3.888
"65","X49",0,1,1.536
"67","X49",0,0,2.996
"68","X49",1,1,10.928
"69","X49",1,1,6.888
"70","X49",1,1,13.208
"71","X49",1,1,1.698
"72","X49",1,1,6.656
"73","X49",0,1,7.858
"74","X49",0,0,8.881
"75","X49",1,1,10.721
"76","X49",0,0,6.066
"78","X49",0,0,2.131
"79","X49",1,1,2.189
"80","X49",0,0,21.217
"81","X49",1,1,12.607
"82","X49",1,1,12.31
"83","X49",1,1,14.605
"84","X49",1,1,7.391
"85","X49",0,0,3.124
"86","X49",0,0,3.242
"89","X49",0,0,7.375
"90","X49",1,1,2.564
"92","X49",1,1,5.554
"93","X49",0,0,5.236
"94","X49",0,0,5.295
"95","X49",1,1,4.278
"96","X49",0,1,4.979
"97","X49",0,0,13.4
"98","X49",1,1,6.183
"99","X49",0,1,3.033
"100","X49",0,1,2.82
"2","X50",1,1,1.7
"3","X50",0,1,2.817
"4","X50",0,1,5.051
"6","X50",0,1,1.056
"7","X50",0,0,1.903
"8","X50",0,1,5.496
"9","X50",0,0,6.687
"11","X50",0,1,1.661
"12","X50",0,0,7.864
"13","X50",0,0,5.413
"14","X50",0,0,4.419
"15","X50",0,0,5.923
"16","X50",0,0,12.328
"17","X50",0,0,10.308
"18","X50",0,1,5.537
"19","X50",0,0,2.239
"20","X50",0,0,5.636
"21","X50",1,1,7.313
"22","X50",0,0,2.912
"23","X50",1,1,1.553
"24","X50",1,0,17.041
"25","X50",0,0,3.031
"26","X50",1,1,8.095
"27","X50",1,1,6.349
"28","X50",0,1,5.176
"29","X50",1,1,4.946
"30","X50",1,1,3.029
"31","X50",1,1,5.997
"32","X50",0,0,5.168
"33","X50",1,1,10.41
"34","X50",0,0,4.863
"36","X50",0,0,0.945
"37","X50",1,1,2.285
"38","X50",1,0,7.606
"39","X50",1,1,8.338
"40","X50",1,0,9.343
"41","X50",0,0,6.991
"42","X50",0,0,7.587
"43","X50",1,1,1.096
"44","X50",0,0,1.163
"45","X50",1,0,12.304
"46","X50",0,1,3.161
"47","X50",1,1,1.673
"48","X50",1,1,7.836
"49","X50",0,0,5.496
"50","X50",0,0,4.009
"51","X50",1,1,9.919
"53","X50",1,1,3.368
"54","X50",1,1,4.577
"55","X50",0,1,4.976
"56","X50",1,1,7.438
"57","X50",1,1,3.379
"58","X50",1,1,9.44
"59","X50",1,0,3.577
"60","X50",0,0,3.843
"61","X50",1,0,3.608
"62","X50",0,0,4.392
"63","X50",1,1,2.718
"64","X50",1,1,6.987
"65","X50",0,0,2.968
"66","X50",1,1,1.595
"67","X50",0,0,6.182
"68","X50",0,1,8
"69","X50",0,1,7.279
"70","X50",0,1,9.391
"71","X50",1,1,1.445
"72","X50",0,0,14.056
"73","X50",1,0,13.727
"74","X50",0,0,11.967
"75","X50",0,0,3.889
"76","X50",1,0,4.246
"78","X50",1,1,6.076
"79","X50",1,1,2.468
"80","X50",0,0,2.728
"81","X50",0,0,9.121
"82","X50",1,0,38.301
"83","X50",0,1,23.09
"84","X50",0,1,9.2
"85","X50",1,0,4.201
"86","X50",1,1,3.837
"88","X50",0,0,2.589
"89","X50",1,1,5.742
"90","X50",1,0,2.387
"91","X50",0,1,22.216
"92","X50",1,1,10.881
"93","X50",0,0,5.84
"94","X50",1,0,3.441
"95","X50",0,0,2.327
"96","X50",0,0,13.682
"97","X50",0,0,12.408
"98","X50",1,0,4.098
"99","X50",1,1,2.588
"100","X50",0,0,2.056
"2","X51",0,1,2.116
"3","X51",1,0,2.638
"4","X51",0,0,2.76
"6","X51",0,1,4.823
"7","X51",0,0,1.704
"8","X51",0,0,5.232
"9","X51",0,0,2.787
"11","X51",0,1,2.195
"12","X51",1,0,3.095
"13","X51",0,0,5.908
"14","X51",0,1,4.718
"15","X51",1,0,6.687
"16","X51",1,1,12.935
"17","X51",0,0,4.567
"18","X51",0,0,16.416
"19","X51",1,0,5.727
"20","X51",1,1,1.662
"21","X51",0,0,2.096
"22","X51",1,0,3.792
"24","X51",1,1,15.313
"25","X51",0,0,2.207
"26","X51",0,1,7.359
"27","X51",0,0,8.331
"28","X51",1,1,8.467
"29","X51",0,0,7.546
"30","X51",0,1,1.53
"31","X51",1,1,3.713
"32","X51",1,0,1.712
"33","X51",1,1,9.132
"34","X51",1,1,8.576
"36","X51",0,1,1.074
"37","X51",0,1,2.004
"38","X51",1,1,4.587
"39","X51",1,0,13.712
"40","X51",0,0,4.505
"41","X51",1,1,7.824
"42","X51",1,1,12.527
"43","X51",0,0,1.032
"44","X51",0,0,1.429
"45","X51",1,0,10.904
"46","X51",0,0,6.6
"47","X51",1,1,1.485
"48","X51",0,0,5.424
"49","X51",1,1,7.656
"50","X51",1,1,5.209
"51","X51",1,0,16.512
"53","X51",0,1,4.92
"54","X51",1,0,4.328
"55","X51",1,1,7.533
"56","X51",1,1,32.386
"58","X51",0,0,3.068
"59","X51",1,1,3.575
"60","X51",0,0,2.941
"61","X51",1,1,2.84
"62","X51",1,1,6.407
"63","X51",1,1,3.952
"64","X51",0,0,3.351
"65","X51",1,1,1.536
"66","X51",1,1,2.429
"67","X51",0,0,2.262
"68","X51",1,1,12.655
"69","X51",1,1,4.992
"70","X51",1,1,11.606
"71","X51",0,0,2.21
"72","X51",1,1,7.096
"73","X51",1,1,5.216
"74","X51",0,0,10.681
"75","X51",0,1,9.04
"76","X51",0,0,4.536
"78","X51",0,0,2.216
"79","X51",1,1,1.848
"80","X51",1,1,6.632
"81","X51",1,1,13.704
"82","X51",1,1,15.889
"83","X51",1,1,1.824
"84","X51",0,0,8.224
"85","X51",1,1,1.851
"86","X51",1,1,3.4
"89","X51",0,1,3.714
"90","X51",1,1,1.54
"92","X51",0,1,15.232
"93","X51",1,1,5.792
"94","X51",1,1,3.972
"95","X51",0,0,8.298
"96","X51",1,1,6.189
"97","X51",0,1,25.192
"98","X51",1,1,4.444
"99","X51",0,1,2.647
"100","X51",0,0,2.214
"2","X52",1,0,1.208
"3","X52",1,0,3.328
"4","X52",1,1,3.544
"6","X52",1,0,4.056
"7","X52",0,1,1.751
"8","X52",1,1,2.776
"9","X52",1,1,2.27
"11","X52",1,1,0.996
"12","X52",1,1,5.967
"14","X52",1,1,3.258
"15","X52",0,0,3.913
"16","X52",0,0,11.583
"17","X52",1,1,5.703
"18","X52",1,1,2.352
"19","X52",1,1,1.608
"20","X52",0,1,4.008
"21","X52",0,0,3.824
"22","X52",1,1,3.772
"23","X52",0,0,1.603
"24","X52",1,1,6.105
"25","X52",1,1,2.696
"26","X52",1,0,10.031
"27","X52",0,0,10.108
"28","X52",1,0,5.754
"29","X52",1,1,5.871
"30","X52",0,1,1.114
"31","X52",1,1,7.351
"32","X52",1,1,4.688
"33","X52",1,1,13.409
"34","X52",1,0,3.84
"36","X52",1,0,1.17
"37","X52",0,0,1.507
"38","X52",1,1,10.493
"39","X52",1,0,14.94
"41","X52",0,0,8.54
"42","X52",0,0,11.246
"43","X52",1,1,1.28
"44","X52",0,1,1.741
"45","X52",1,0,13.559
"46","X52",1,1,3.895
"47","X52",0,1,1.163
"48","X52",1,1,2.177
"49","X52",1,1,5.912
"50","X52",1,1,6.765
"51","X52",0,0,18.368
"53","X52",1,1,10.681
"54","X52",1,1,3.137
"55","X52",1,0,3.577
"56","X52",0,0,20.06
"57","X52",1,1,3.949
"58","X52",0,0,11.533
"59","X52",0,0,3.68
"60","X52",1,1,2.993
"61","X52",0,1,2.535
"62","X52",1,0,10.44
"63","X52",0,0,5.981
"64","X52",0,1,4.635
"65","X52",1,1,4.928
"66","X52",0,0,2.965
"67","X52",0,0,2.565
"68","X52",1,0,7.584
"69","X52",1,1,14.391
"70","X52",1,1,9.061
"71","X52",0,0,2.136
"72","X52",0,0,6.112
"73","X52",1,1,6.151
"74","X52",0,0,9.633
"75","X52",0,1,4.128
"76","X52",0,0,4.953
"78","X52",1,0,2.942
"79","X52",1,0,2.481
"81","X52",1,1,15.522
"82","X52",1,1,8.8
"83","X52",1,1,2.858
"84","X52",0,0,3.974
"86","X52",1,1,4.061
"89","X52",0,0,4.037
"90","X52",0,1,1.64
"91","X52",1,1,10.867
"92","X52",0,0,7.889
"93","X52",1,1,8.744
"95","X52",0,0,5.1
"96","X52",0,0,14.174
"97","X52",1,1,10.111
"98","X52",0,1,5.882
"99","X52",1,0,3.694
"100","X52",1,1,2.122
"3","X53",0,1,5.09
"4","X53",0,0,4.974
"6","X53",0,1,2.703
"7","X53",1,0,1.408
"8","X53",0,1,2.135
"9","X53",0,0,4.938
"11","X53",1,1,2.08
"12","X53",0,0,4.11
"13","X53",0,0,5.331
"14","X53",1,1,1.781
"15","X53",0,1,12.12
"16","X53",1,1,6.327
"17","X53",1,1,7.22
"18","X53",1,1,3.504
"19","X53",0,1,2.709
"20","X53",1,1,2.491
"21","X53",1,1,3.573
"22","X53",1,1,3.417
"23","X53",1,0,2.218
"24","X53",1,1,6.778
"25","X53",0,1,3.008
"26","X53",1,1,6.787
"27","X53",1,1,9.635
"28","X53",0,0,3.906
"29","X53",1,1,7.435
"30","X53",1,1,3.609
"31","X53",0,1,4.615
"32","X53",1,1,1.6
"33","X53",0,0,12.495
"34","X53",1,1,2.232
"36","X53",1,1,0.6
"37","X53",0,1,0.586
"38","X53",0,0,7.192
"39","X53",0,0,13.183
"40","X53",0,0,5.534
"41","X53",1,1,6.518
"42","X53",0,0,22.693
"43","X53",1,1,1.528
"44","X53",1,0,1.558
"45","X53",1,0,15.128
"46","X53",0,0,6.098
"47","X53",1,1,2.023
"48","X53",0,0,8.654
"49","X53",0,0,9.72
"50","X53",0,0,4.759
"51","X53",1,1,10.717
"53","X53",1,0,4.033
"54","X53",1,1,3.943
"55","X53",1,1,7.774
"56","X53",0,1,5.871
"58","X53",1,1,6.042
"59","X53",0,0,6.776
"60","X53",1,1,1.676
"61","X53",0,0,5.119
"62","X53",1,0,9.649
"63","X53",0,0,6.321
"64","X53",0,0,4.391
"65","X53",0,0,4.799
"66","X53",1,0,3.408
"67","X53",0,1,7.655
"68","X53",0,1,3.016
"69","X53",0,0,10.704
"70","X53",1,0,9.383
"71","X53",1,1,1.591
"72","X53",0,1,7.703
"73","X53",0,0,15.575
"74","X53",1,0,16.672
"75","X53",1,0,17.715
"76","X53",0,0,6.992
"78","X53",0,0,2.78
"79","X53",1,1,2.889
"80","X53",0,0,3.52
"81","X53",1,1,12.576
"82","X53",0,1,15.873
"83","X53",0,0,5.098
"84","X53",0,1,8.32
"85","X53",0,0,5.122
"86","X53",0,0,3.492
"89","X53",0,0,9.742
"90","X53",0,0,1.619
"91","X53",0,0,11.366
"92","X53",1,1,11.976
"93","X53",1,0,5.715
"94","X53",1,1,4.382
"95","X53",0,0,1.501
"96","X53",0,1,20.01
"97","X53",1,1,15.16
"98","X53",0,1,6.121
"99","X53",0,0,2.242
"100","X53",1,1,4.467
"3","X54",0,1,5.799
"4","X54",1,1,6.192
"6","X54",0,0,2.816
"7","X54",1,1,1.495
"8","X54",0,1,3.327
"9","X54",0,0,7.139
"11","X54",0,1,3.273
"12","X54",0,0,5.392
"14","X54",0,0,2.655
"15","X54",1,1,1.621
"16","X54",0,0,6.649
"17","X54",1,0,8.478
"18","X54",0,1,6.777
"19","X54",1,1,13.648
"20","X54",1,1,9.987
"21","X54",1,0,2.657
"22","X54",1,1,2.721
"23","X54",1,1,1.513
"24","X54",1,1,3.499
"25","X54",1,1,2.345
"26","X54",1,1,3.868
"27","X54",0,0,7.291
"28","X54",1,1,3.273
"29","X54",1,1,7.126
"30","X54",0,0,1.625
"31","X54",1,0,2.921
"32","X54",1,1,5.984
"33","X54",1,1,9.156
"34","X54",0,1,2.608
"36","X54",0,0,1.317
"37","X54",0,1,0.822
"38","X54",0,0,5.985
"39","X54",0,0,15.374
"40","X54",1,1,5.67
"41","X54",1,1,17.637
"42","X54",1,1,6.117
"43","X54",1,1,2.128
"44","X54",0,0,1.52
"45","X54",0,0,12.32
"46","X54",0,1,3.893
"47","X54",1,1,2.802
"48","X54",1,0,2.104
"49","X54",0,1,10.695
"50","X54",1,1,3.183
"51","X54",1,1,17.204
"53","X54",1,1,2.864
"54","X54",0,0,6.632
"55","X54",0,0,4.173
"56","X54",1,1,13.558
"57","X54",0,0,2.277
"58","X54",1,1,4.607
"59","X54",0,0,6.32
"60","X54",0,1,2.636
"61","X54",0,0,2.32
"62","X54",1,1,5.136
"63","X54",0,1,3.04
"64","X54",1,1,4.604
"65","X54",0,0,9.655
"66","X54",1,1,2.348
"67","X54",0,0,3.223
"68","X54",1,1,7.959
"69","X54",0,0,14.231
"70","X54",0,0,5.648
"71","X54",1,0,6.331
"72","X54",0,0,11.504
"73","X54",1,0,12.83
"74","X54",1,1,11.497
"75","X54",0,0,16.512
"76","X54",0,0,7.121
"78","X54",1,1,2.2
"79","X54",1,1,2.441
"80","X54",0,0,3.304
"81","X54",0,1,11.224
"82","X54",0,0,36.979
"83","X54",1,0,2.101
"84","X54",1,0,8.44
"86","X54",0,1,4.368
"88","X54",0,1,1.746
"89","X54",0,0,2.366
"90","X54",1,1,1.863
"92","X54",1,1,13.162
"93","X54",1,1,4.572
"94","X54",0,0,4.257
"95","X54",0,0,3.174
"96","X54",0,0,4.736
"97","X54",0,0,14.161
"98","X54",0,0,3.358
"99","X54",0,1,2.705
"100","X54",1,0,5.176
"3","X55",1,1,5.105
"4","X55",0,0,2.657
"6","X55",1,1,1.52
"7","X55",0,1,1.496
"8","X55",0,1,2.672
"9","X55",0,1,3.48
"11","X55",0,1,1.456
"12","X55",1,1,5.331
"13","X55",0,0,3.811
"14","X55",0,0,4.67
"15","X55",0,0,7.319
"16","X55",0,0,12.943
"17","X55",1,0,6.079
"18","X55",1,1,3.005
"19","X55",0,0,2.466
"20","X55",0,0,3.843
"21","X55",0,1,4.127
"22","X55",0,0,1.753
"23","X55",1,1,7.216
"24","X55",0,0,6.754
"25","X55",1,1,2.392
"27","X55",0,1,3.344
"28","X55",0,0,4.836
"29","X55",1,1,10.307
"30","X55",1,1,2.799
"31","X55",1,1,7.252
"32","X55",0,1,3.075
"33","X55",0,0,13.244
"34","X55",0,0,4.465
"36","X55",1,1,1.447
"37","X55",0,0,1.74
"38","X55",1,1,4.01
"39","X55",0,0,8.126
"40","X55",0,0,7.995
"41","X55",1,0,16.96
"42","X55",0,0,14.281
"43","X55",0,0,2.216
"44","X55",0,0,2.223
"45","X55",0,0,5.44
"46","X55",0,0,3.201
"47","X55",1,1,2.651
"48","X55",1,1,5.167
"49","X55",1,1,12.312
"50","X55",0,1,10.347
"51","X55",0,0,16.095
"53","X55",1,1,4.991
"54","X55",1,1,3.719
"55","X55",0,1,9.913
"56","X55",0,0,11.525
"57","X55",0,0,5.573
"58","X55",1,1,7.372
"59","X55",0,0,9.592
"60","X55",0,1,6.353
"61","X55",1,0,2.497
"62","X55",0,1,10.056
"63","X55",1,1,9.752
"64","X55",0,1,6.012
"65","X55",0,1,3.185
"66","X55",1,0,2.356
"67","X55",1,1,8.858
"68","X55",0,0,8.4
"69","X55",1,1,17.952
"70","X55",1,1,2.224
"71","X55",0,0,4.968
"72","X55",1,1,3.921
"73","X55",0,0,13.472
"74","X55",1,1,7.456
"75","X55",0,1,16.096
"76","X55",0,0,4.168
"78","X55",1,0,6.652
"79","X55",0,0,2.221
"80","X55",1,1,9.847
"81","X55",0,0,7.825
"82","X55",0,0,9.363
"83","X55",1,1,2.757
"84","X55",1,0,11.007
"85","X55",1,1,1.813
"86","X55",1,0,1.408
"89","X55",0,0,4.177
"90","X55",0,0,1.462
"92","X55",1,1,18.426
"93","X55",1,1,4.413
"94","X55",1,1,7.685
"95","X55",0,1,2.65
"96","X55",0,0,7.555
"97","X55",0,0,9.497
"98","X55",0,0,7.166
"99","X55",1,0,3.267
"100","X55",1,1,2.923
"3","X56",1,0,4.147
"4","X56",0,0,5.387
"6","X56",1,1,1.738
"7","X56",0,1,1.777
"8","X56",1,1,6.793
"11","X56",1,0,1.868
"12","X56",1,0,5.051
"13","X56",0,0,2.614
